Name,School,Image Source,Source Image?
Malachi McNeal,North Dakota,https://fightinghawks.com/sports/football/roster/malachi-mcneal/11508,no
Garrin Sattler,North Dakota,https://fightinghawks.com/sports/football/roster/garrin-sattler/11523,no
Grant Romfo,North Dakota,https://fightinghawks.com/sports/football/roster/grant-romfo/11521,no
Haydn Stay,North Dakota,https://fightinghawks.com/sports/football/roster/haydn-stay/11533,no
Kason Kelley,North Dakota,https://fightinghawks.com/sports/football/roster/kason-kelley/11499,no
Jaden Norby,North Dakota,https://fightinghawks.com/sports/football/roster/jaden-norby/11512,no
Mason South,North Dakota,https://fightinghawks.com/sports/football/roster/mason-south/11532,no
Hayden Stec,North Dakota,https://fightinghawks.com/sports/football/roster/hayden-stec/11534,no
Ted Mullin,North Dakota,https://fightinghawks.com/sports/football/roster/ted-mullin/11509,no
Bartholomew Ogbu,North Dakota,https://fightinghawks.com/sports/football/roster/bartholomew-ogbu/11514,no
Jack Baretz,North Dakota,https://fightinghawks.com/sports/football/roster/jack-baretz/11470,no
Ben McNaboe,North Dakota,https://fightinghawks.com/sports/football/roster/ben-mcnaboe/11507,no
Caleb Olson,North Dakota,https://fightinghawks.com/sports/football/roster/caleb-olson/11515,no
Logan Doell,North Dakota,https://fightinghawks.com/sports/football/roster/logan-doell/11485,no
C.J. Elrichs,North Dakota,https://fightinghawks.com/sports/football/roster/c-j-elrichs/11486,no
Jaden Feterl,North Dakota,https://fightinghawks.com/sports/football/roster/jaden-feterl/11489,no
Lucas Schweigert,North Dakota,https://fightinghawks.com/sports/football/roster/lucas-schweigert/11527,no
Casey Schultz,North Dakota,https://fightinghawks.com/sports/football/roster/casey-schultz/11525,no
Wyatt Pedigo,North Dakota,https://fightinghawks.com/sports/football/roster/wyatt-pedigo/11518,no
Jagger Ferden,North Dakota,https://fightinghawks.com/sports/football/roster/jagger-ferden/11488,no
Danny Carroll,North Dakota,https://fightinghawks.com/sports/football/roster/danny-carroll/11480,no
Josh Yon,North Dakota,https://fightinghawks.com/sports/football/roster/josh-yon/11544,no
Dolapo Egunjobi,North Dakota,https://fightinghawks.com/sports/football/roster/dolapo-egunjobi/11548,no
Liam Becher,North Dakota,https://fightinghawks.com/sports/football/roster/liam-becher/11472,no
Brayden Bryant,North Dakota,https://fightinghawks.com/sports/football/roster/brayden-bryant/11478,no
Cade Borud,North Dakota,https://fightinghawks.com/sports/football/roster/cade-borud/11477,no
Seth Anderson,North Dakota,https://fightinghawks.com/sports/football/roster/seth-anderson/11468,no
Colin Lavell,North Dakota,https://fightinghawks.com/sports/football/roster/colin-lavell/11505,no
Jack Kuntz,North Dakota,https://fightinghawks.com/sports/football/roster/jack-kuntz/11503,no
Donny Ventrelli,North Dakota,https://fightinghawks.com/sports/football/roster/donny-ventrelli/11541,no
Sam Hagen,North Dakota,https://fightinghawks.com/sports/football/roster/sam-hagen/11494,no
Gus German,North Dakota,https://fightinghawks.com/sports/football/roster/gus-german/11549,no
Easton Kilty,North Dakota,https://fightinghawks.com/sports/football/roster/easton-kilty/11500,no
Peyton Lotysz,North Dakota,https://fightinghawks.com/sports/football/roster/peyton-lotysz/11506,no
Nick Kupfer,North Dakota,https://fightinghawks.com/sports/football/roster/nick-kupfer/11504,no
Sam Strandell,North Dakota,https://fightinghawks.com/sports/football/roster/sam-strandell/11536,no
Trace Thaden,North Dakota,https://fightinghawks.com/sports/football/roster/trace-thaden/11539,no
Nate DeMontagnac,North Dakota,https://fightinghawks.com/sports/football/roster/nate-demontagnac/11482,no
Luke Silvernale,North Dakota,https://fightinghawks.com/sports/football/roster/luke-silvernale/11529,no
Max Gunderson,North Dakota,https://fightinghawks.com/sports/football/roster/max-gunderson/11492,no
Trasen Pollman,North Dakota,https://fightinghawks.com/sports/football/roster/trasen-pollman/11520,no
Craig Orlando,North Dakota,https://fightinghawks.com/sports/football/roster/craig-orlando/11516,no
Jack Teiken,North Dakota,https://fightinghawks.com/sports/football/roster/jack-teiken/11538,no
Brady Stevens,North Dakota,https://fightinghawks.com/sports/football/roster/brady-stevens/11535,no
Elijah Beach,North Dakota,https://fightinghawks.com/sports/football/roster/elijah-beach/11471,no
Jake Saltonstall,North Dakota,https://fightinghawks.com/sports/football/roster/jake-saltonstall/11550,no
David Neuberger,North Dakota,https://fightinghawks.com/sports/football/roster/david-neuberger/11511,no
Jaelen Johnson,North Dakota,https://fightinghawks.com/sports/football/roster/jaelen-johnson/11497,no
Zach Mathis,North Dakota State,https://gobison.com/sports/football/roster/zach-mathis/17970,no
Courtney Eubanks,North Dakota State,https://gobison.com/sports/football/roster/courtney-eubanks/17936,no
Kellen Entz,North Dakota State,https://gobison.com/sports/football/roster/kellen-entz/18332,no
Dawson Weber,North Dakota State,https://gobison.com/sports/football/roster/dawson-weber/18007,no
Kobe Johnson,North Dakota State,https://gobison.com/sports/football/roster/kobe-johnson/17952,no
Bryce Lance,North Dakota State,https://gobison.com/sports/football/roster/bryce-lance/17966,no
Destin Talbert,North Dakota State,https://gobison.com/sports/football/roster/destin-talbert/17998,no
Cedric Wall,North Dakota State,https://gobison.com/sports/football/roster/cedric-wall/18352,no
Cam Miller,North Dakota State,https://gobison.com/sports/football/roster/cam-miller/17973,no
Barika Kpeenu,North Dakota State,https://gobison.com/sports/football/roster/barika-kpeenu/17962,no
Dom Jones,North Dakota State,https://gobison.com/sports/football/roster/dom-jones/17955,no
Braylon Henderson,North Dakota State,https://gobison.com/sports/football/roster/braylon-henderson/17946,no
Anthony Coleman,North Dakota State,https://gobison.com/sports/football/roster/anthony-coleman/17931,no
Nathan Hayes,North Dakota State,https://gobison.com/sports/football/roster/nathan-hayes/18337,no
Enock Sibomana,North Dakota State,https://gobison.com/sports/football/roster/enock-sibomana/17992,no
Cole Payton,North Dakota State,https://gobison.com/sports/football/roster/cole-payton/17982,no
Peter Anderson,North Dakota State,https://gobison.com/sports/football/roster/peter-anderson/17925,no
RaJa Nelson,North Dakota State,https://gobison.com/sports/football/roster/raja-nelson/17977,no
Jake Lippe,North Dakota State,https://gobison.com/sports/football/roster/jake-lippe/17967,no
Julian Wlodarczyk,North Dakota State,https://gobison.com/sports/football/roster/julian-wlodarczyk/18014,no
Hudson Artz,North Dakota State,https://gobison.com/sports/football/roster/hudson-artz/18326,no
Jalen Bussey,North Dakota State,https://gobison.com/sports/football/roster/jalen-bussey/17928,no
TaMerik Williams,North Dakota State,https://gobison.com/sports/football/roster/tamerik-williams/18012,no
Jayden Price,North Dakota State,https://gobison.com/sports/football/roster/jayden-price/17986,no
Jenaro Ocama,North Dakota State,https://gobison.com/sports/football/roster/jenaro-ocama/17978,no
Michael Tutsie,North Dakota State,https://gobison.com/sports/football/roster/michael-tutsie/18002,no
James Kaczor,North Dakota State,https://gobison.com/sports/football/roster/james-kaczor/17958,no
Ryan Jones,North Dakota State,https://gobison.com/sports/football/roster/ryan-jones/17956,no
TK Marshall,North Dakota State,https://gobison.com/sports/football/roster/tk-marshall/17969,no
Jaquise Alexander,North Dakota State,https://gobison.com/sports/football/roster/jaquise-alexander/18322,no
Darius Givance,North Dakota State,https://gobison.com/sports/football/roster/darius-givance/18334,no
Cole Wisniewski,North Dakota State,https://gobison.com/sports/football/roster/cole-wisniewski/18013,no
John Gores,North Dakota State,https://gobison.com/sports/football/roster/john-gores/18336,no
Ty Satter,North Dakota State,https://gobison.com/sports/football/roster/ty-satter/17991,no
Logan Hofstedt,North Dakota State,https://gobison.com/sports/football/roster/logan-hofstedt/17949,no
Kegan Huber,North Dakota State,https://gobison.com/sports/football/roster/kegan-huber/18339,no
Luke Waters,North Dakota State,https://gobison.com/sports/football/roster/luke-waters/18005,no
Kelby Azure,North Dakota State,https://gobison.com/sports/football/roster/kelby-azure/18327,no
Sam Jung,North Dakota State,https://gobison.com/sports/football/roster/sam-jung/17957,no
Nate Forystek,North Dakota State,https://gobison.com/sports/football/roster/nate-forystek/18333,no
Nick Kubitz,North Dakota State,https://gobison.com/sports/football/roster/nick-kubitz/17964,no
Reggie King,North Dakota State,https://gobison.com/sports/football/roster/reggie-king/17960,no
Drew Klein,North Dakota State,https://gobison.com/sports/football/roster/drew-klein/18342,no
Will Cardinal,North Dakota State,https://gobison.com/sports/football/roster/will-cardinal/17929,no
Isaac Hyland,North Dakota State,https://gobison.com/sports/football/roster/isaac-hyland/18323,no
Griffin Crosa,North Dakota State,https://gobison.com/sports/football/roster/griffin-crosa/17932,no
Alex Oechsner,North Dakota State,https://gobison.com/sports/football/roster/alex-oechsner/17979,no
Kaden Zenzen,North Dakota State,https://gobison.com/sports/football/roster/kaden-zenzen/18354,no
Kaedin Steindorf,North Dakota State,https://gobison.com/sports/football/roster/kaedin-steindorf/17995,no
Oscar Benson,North Dakota State,https://gobison.com/sports/football/roster/oscar-benson/17926,no
Logan Kopp,North Dakota State,https://gobison.com/sports/football/roster/logan-kopp/17961,no
Hunter Luepke,North Dakota State,https://gobison.com/sports/football/roster/hunter-luepke/17968,no
Owen Johnson,North Dakota State,https://gobison.com/sports/football/roster/owen-johnson/17953,no
Brit Senftner,North Dakota State,https://gobison.com/sports/football/roster/brit-senftner/18350,no
Truman Werremeyer,North Dakota State,https://gobison.com/sports/football/roster/truman-werremeyer/18009,no
Luke Kokat,North Dakota State,https://gobison.com/sports/football/roster/luke-kokat/18343,no
Luke Weerts,North Dakota State,https://gobison.com/sports/football/roster/luke-weerts/18008,no
Caleb Bowers,North Dakota State,https://gobison.com/sports/football/roster/caleb-bowers/18324,no
Hunter Brozio,North Dakota State,https://gobison.com/sports/football/roster/hunter-brozio/17927,no
Kaden Chadwick,North Dakota State,https://gobison.com/sports/football/roster/kaden-chadwick/18330,no
Brayden Weber,North Dakota State,https://gobison.com/sports/football/roster/brayden-weber/18006,no
Austin Altepeter,North Dakota State,https://gobison.com/sports/football/roster/austin-altepeter/18321,no
Cade Powers,North Dakota State,https://gobison.com/sports/football/roster/cade-powers/17985,no
Nathaniel Staehling,North Dakota State,https://gobison.com/sports/football/roster/nathaniel-staehling/18351,no
Dylan Taves,North Dakota State,https://gobison.com/sports/football/roster/dylan-taves/17999,no
Eli Mostaert,North Dakota State,https://gobison.com/sports/football/roster/eli-mostaert/17975,no
Jake Kava,North Dakota State,https://gobison.com/sports/football/roster/jake-kava/17959,no
Kole Menz,North Dakota State,https://gobison.com/sports/football/roster/kole-menz/17972,no
Loshiaka Roques,North Dakota State,https://gobison.com/sports/football/roster/loshiaka-roques/17988,no
Allante Burley,North Dakota State,https://gobison.com/sports/football/roster/allante-burley/18329,no
Braden Rucker,North Dakota State,https://gobison.com/sports/football/roster/braden-rucker/17989,no
Javier Derritt,North Dakota State,https://gobison.com/sports/football/roster/javier-derritt/17933,no
Hayden Johnston,North Dakota State,https://gobison.com/sports/football/roster/hayden-johnston/17954,no
Ben Goldy,North Dakota State,https://gobison.com/sports/football/roster/ben-goldy/18335,no
Kody Huisman,North Dakota State,https://gobison.com/sports/football/roster/kody-huisman/17950,no
John Kaczor,North Dakota State,https://gobison.com/sports/football/roster/john-kaczor/18340,no
Jake Kubas,North Dakota State,https://gobison.com/sports/football/roster/jake-kubas/17963,no
Jaxon Duttenhefer,North Dakota State,https://gobison.com/sports/football/roster/jaxon-duttenhefer/17935,no
Bryce Friday,North Dakota State,https://gobison.com/sports/football/roster/bryce-friday/17938,no
Nash Jensen,North Dakota State,https://gobison.com/sports/football/roster/nash-jensen/17951,no
Max Rader,North Dakota State,https://gobison.com/sports/football/roster/max-rader/18349,no
Sam Henry,North Dakota State,https://gobison.com/sports/football/roster/sam-henry/17948,no
Devin Lockerby,North Dakota State,https://gobison.com/sports/football/roster/devin-lockerby/18345,no
Cody Mauch,North Dakota State,https://gobison.com/sports/football/roster/cody-mauch/17971,no
Trevor Brown,North Dakota State,https://gobison.com/sports/football/roster/trevor-brown/18328,no
Luke LaCilento,North Dakota State,https://gobison.com/sports/football/roster/luke-lacilento/17965,no
Jalen Sundell,North Dakota State,https://gobison.com/sports/football/roster/jalen-sundell/17997,no
Mason Miller,North Dakota State,https://gobison.com/sports/football/roster/mason-miller/17974,no
Grey Zabel,North Dakota State,https://gobison.com/sports/football/roster/grey-zabel/18016,no
Trevor Fiecko,North Dakota State,https://gobison.com/sports/football/roster/trevor-fiecko/17937,no
Hunter Poncius,North Dakota State,https://gobison.com/sports/football/roster/hunter-poncius/17984,no
Brandon Westberg,North Dakota State,https://gobison.com/sports/football/roster/brandon-westberg/18010,no
Jake Rock,North Dakota State,https://gobison.com/sports/football/roster/jake-rock/17987,no
Tyler Terhark,North Dakota State,https://gobison.com/sports/football/roster/tyler-terhark/18000,no
Carson Hegerle,North Dakota State,https://gobison.com/sports/football/roster/carson-hegerle/18338,no
Joe Stoffel,North Dakota State,https://gobison.com/sports/football/roster/joe-stoffel/17996,no
Giancarlo Volpentesta,North Dakota State,https://gobison.com/sports/football/roster/giancarlo-volpentesta/18003,no
Chris Harris,North Dakota State,https://gobison.com/sports/football/roster/chris-harris/17944,no
Jacob Streit,North Dakota State,https://gobison.com/sports/football/roster/jacob-streit/18017,no
Mekhi Collins,North Dakota State,https://gobison.com/sports/football/roster/mekhi-collins/18331,no
Eli Green,North Dakota State,https://gobison.com/sports/football/roster/eli-green/17943,no
Noah Gindorff,North Dakota State,https://gobison.com/sports/football/roster/noah-gindorff/17939,no
Carson Williams,North Dakota State,https://gobison.com/sports/football/roster/carson-williams/18355,no
Finn Diggins,North Dakota State,https://gobison.com/sports/football/roster/finn-diggins/17934,no
Tony Pierce,North Dakota State,https://gobison.com/sports/football/roster/tony-pierce/17983,no
Will Mostaert,North Dakota State,https://gobison.com/sports/football/roster/will-mostaert/17976,no
